title,community,ApartmentTpye,perPrice,address,houseSize,down-payment,startYear,toward,pricePerMonth,houseTpye,floor,decorate,rightLimit,lift,houseAge,rightProperty,SingelHouse,detailUrl
奥园广场世纪花园旁边，精装修，视野开阔，配套设施齐全,江门奥园广场,3室2厅2卫,13265 元/m²,北新－北新区－发展大道119号,98平方米,39.00万,2015年,南,,普通住宅,高层(共33层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1643707881?from=filter&spread=commsearch_p&position=1621&kwtype=filter&now_time=1556448628
祥龙五区底层二楼  旺中带静 低首付,祥龙五区,3室2厅1卫,4423 元/m²,开平市－祥龙－祥龙中路28号,104平方米,13.80万,2003年,南,,普通住宅,低层(共7层),精装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1580465077?from=filter&spread=commsearch_p&position=1622&kwtype=filter&now_time=1556448628
首付14万买台山华浩国际城精装三房，近新宁中学，布局合理,华浩国际城,3室2厅2卫,4967 元/m²,台山市－台山城区－沙岗湖路,90.6平方米,13.50万,2014年,南,,平房,中层(共9层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1658661324?from=filter&spread=commsearch_p&position=1623&kwtype=filter&now_time=1556448628
单价1万1 保利中宇电梯大四房 仅152万 一线景观 南北对,保利中宇花园,4室2厅2卫,11875 元/m²,蓬江区－滨江新区－天沙河路,128平方米,45.60万,2016年,南北,,普通住宅,高层(共33层),毛坯,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1662278235?from=filter&spread=commsearch_p&position=1624&kwtype=filter&now_time=1556448628
8字头起！全新一手 南北对流带精装修 一梯一户 送入户花园,怡福朗荟,3室2厅2卫,9099 元/m²,新会区－新会周边－西门路28号,91平方米,24.84万,2018年,东南,,普通住宅,中层(共18层),精装修,70年,有,不满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1665064955?from=filter&spread=commsearch_p&position=1625&kwtype=filter&now_time=1556448628
带全屋家电的柏丽郡精装，即入住无需任何考虑，错过拍大腿！,碧桂园柏丽郡,3室2厅1卫,12264 元/m²,新会区－新会周边－新港大道,106平方米,39.00万,2015年,南,,普通住宅,低层(共31层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1672093212?from=filter&spread=commsearch_p&position=1626&kwtype=filter&now_time=1556448628
新华城两房，豪装，全新装修,鹤山新华城,2室2厅2卫,7857 元/m²,鹤山市－中山路－325国道,70平方米,16.50万,2015年,南,,普通住宅,低层(共31层),豪华装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1645093763?from=filter&spread=commsearch_p&position=1627&kwtype=filter&now_time=1556448628
新华城，电梯毛坯未住过，南向无遮挡，115方，大卖仅80万！,鹤山新华城,3室2厅2卫,6957 元/m²,鹤山市－中山路－325国道,115平方米,24.00万,2014年,南,,普通住宅,低层(共30层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1659523838?from=filter&spread=commsearch_p&position=1628&kwtype=filter&now_time=1556448628
金桥城旁边靓女楼层 一线江景 3房2厅1卫 豪华装修 送柴房,曙光西路21-23号小区,3室2厅1卫,4212 元/m²,开平市－幸福－曙光西路21-23号,85平方米,10.74万,1995年,北,,普通住宅,高层(共7层),豪华装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1655751475?from=filter&spread=commsearch_p&position=1629&kwtype=filter&now_time=1556448628
业主急降4万，天骄半岛中高层 大面积3室 产权清晰 送家私电,天骄半岛,3室2厅2卫,10645 元/m²,江海区－中环广场－富华路,134.2平方米,42.84万,2012年,南,,普通住宅,高层(共16层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1642324363?from=filter&spread=commsearch_p&position=1630&kwtype=filter&now_time=1556448628
业主降价  诚意出售 电梯2房 豪华装修 来电约看,高尔夫1号,2室2厅1卫,13171 元/m²,蓬江区－滨江新区－江侨路,82平方米,32.40万,2010年,南,,普通住宅,中层(共8层),豪华装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1653263513?from=filter&spread=commsearch_p&position=1631&kwtype=filter&now_time=1556448628
江边里3楼豪华装修4房两厅 南北一字楼仅售78万 拎包入住,江边里,4室2厅2卫,6290 元/m²,蓬江区－江华小学－江华路,124平方米,23.40万,1993年,南,,普通住宅,中层(共8层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1619997004?from=filter&spread=commsearch_p&position=1632&kwtype=filter&now_time=1556448628
中心花园2楼豪华装修110方3房售53万 南北通透 交通方便,中心花园,3室2厅1卫,4818 元/m²,新会区－信合大厦－中心南路,110平方米,15.90万,1999年,南北,,普通住宅,低层(共8层),豪华装修,70年,无,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1652422047?from=filter&spread=commsearch_p&position=1633&kwtype=filter&now_time=1556448628
珍品！越秀星汇超笋毛坯3房，中心位置不靠路，看整个小区园林景,越秀星汇名庭,3室2厅1卫,16342 元/m²,北新－北新区－北环路,95.5平方米,46.80万,2013年,东北,,普通住宅,高层(共31层),毛坯,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1653674380?from=filter&spread=commsearch_p&position=1634&kwtype=filter&now_time=1556448628
外海海伦湾 电梯毛坯三房，古镇对面，有学位户型好 交通方便!,海伦湾,3室2厅2卫,10625 元/m²,江海区－外海－江海五路,96平方米,30.60万,2016年,南,,普通住宅,中层(共31层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1647612113?from=filter&spread=commsearch_p&position=1635&kwtype=filter&now_time=1556448628
粤港澳大湾区 新紫茶学位房 精致精装修 东南位置,越秀星汇名庭,4室2厅2卫,19937 元/m²,北新－北新区－北环路,158平方米,94.50万,2015年,东南,,普通住宅,低层(共31层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1666974564?from=filter&spread=commsearch_p&position=1636&kwtype=filter&now_time=1556448628
云景华庭 南北通透 首付又低享受大3房2厅还带双红本在手,云景华庭,3室2厅2卫,9094 元/m²,江海区－中环广场－东海路,96平方米,26.19万,2016年,东南,,普通住宅,低层(共26层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1630217595?from=filter&spread=commsearch_p&position=1637&kwtype=filter&now_time=1556448628
中业新城高档电梯洋房，谭宏秩学位房，仅售60万！全城超笋！！,中业新城,3室2厅2卫,7500 元/m²,开平市－开平周边－东兴大道,80平方米,18.00万,2014年,南北,,普通住宅,低层(共25层),豪华装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1660624520?from=filter&spread=commsearch_p&position=1638&kwtype=filter&now_time=1556448628
曙光西路地段，全新现代豪华装修，把业主搞掂你就是业主,银禧花园,3室2厅2卫,4678 元/m²,开平市－幸福－曙光西路12号,115平方米,16.14万,2001年,南,,普通住宅,中层(共8层),豪华装修,70年,无,满五年,经济适用房,是,https://jiangmen.anjuke.com/prop/view/A1627430160?from=filter&spread=commsearch_p&position=1639&kwtype=filter&now_time=1556448628
心动价格，心仪房，心动不如行动吧!,奕聪花园,3室2厅2卫,10866 元/m²,江海区－外海－金瓯路,127平方米,41.40万,2013年,北,,普通住宅,高层(共18层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1671960136?from=filter&spread=commsearch_p&position=1640&kwtype=filter&now_time=1556448628
单价8字头单价8字头，带学位一手免俑特价全新精装3房,江悦城公园里,3室2厅1卫,8800 元/m²,江海区－高新区－南山路,90平方米,23.76万,2017年,南,,普通住宅,低层(共30层),精装修,70年,有,不满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1623660768?from=filter&spread=commsearch_p&position=1641&kwtype=filter&now_time=1556448628
碧辉园独立别墅花园300平方,碧辉园(别墅),4室2厅4卫,13261 元/m²,蓬江区－乐宜居－杜阮北路,230平方米,91.50万,2005年,南,,别墅,共3层,毛坯,70年,无,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1577290095?from=filter&spread=commsearch_p&position=1642&kwtype=filter&now_time=1556448628
东区电梯中层精装3房急售业主诚意出！！！出价就卖！,津华苑,3室2厅2卫,7420 元/m²,台山市－台山城区－东郊路,125.3平方米,27.90万,2012年,南北,,普通住宅,高层(共19层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1649671583?from=filter&spread=commsearch_p&position=1643&kwtype=filter&now_time=1556448628
业主急售233万！超高实用率！中空大厅送50方花园均价1w,骏景湾豪庭,5室2厅4卫,10429 元/m²,蓬江区－中天国际－白石大道116-170号,233平方米,72.90万,2010年,南北,,普通住宅,低层(共18层),毛坯,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1667776423?from=filter&spread=commsearch_p&position=1644&kwtype=filter&now_time=1556448628
笋盘业主降价！精装修 南北通透 安静 看园景 视野开阔,华浩国际城,3室2厅2卫,7153 元/m²,台山市－台山城区－沙岗湖路,137平方米,29.40万,2014年,南,,普通住宅,中层(共11层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1670065737?from=filter&spread=commsearch_p&position=1645&kwtype=filter&now_time=1556448628
43万买礼乐文昌花园 精装两房 健步中层 生活方便,文昌花园,2室2厅1卫,5315 元/m²,江海区－礼乐－礼乐镇礼昌街,80.9平方米,12.90万,1995年,南北,,普通住宅,高层(共7层),精装修,满二年,否,https://jiangmen.anjuke.com/prop/view/A1561823644?from=filter&spread=commsearch_p&position=1646&kwtype=filter&now_time=1556448628
紫茶双学位！东方雅居，带装修送家电单价1万2千多，中层朝南！,东方雅居,2室2厅1卫,12781 元/m²,蓬江区－汽车总站－篁庄大道,84.5平方米,32.40万,2014年,南,,普通住宅,高层(共8层),豪华装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1618984906?from=filter&spread=commsearch_p&position=1647&kwtype=filter&now_time=1556448628
首付30万  外海翡翠华府 精装3房， 带中心小学,外海翡翠华府,3室2厅2卫,11524 元/m²,江海区－外海－中华大道,99.8平方米,34.50万,2014年,西北,,普通住宅,中层(共11层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1641111010?from=filter&spread=commsearch_p&position=1648&kwtype=filter&now_time=1556448628
满五惟一 红本在手 首付12万 南北通透 户型方正 送家私电,东海花园,3室2厅2卫,4918 元/m²,江海区－中环广场－东海路,97.6平方米,14.40万,2010年,南,,普通住宅,中层(共8层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1640633634?from=filter&spread=commsearch_p&position=1649&kwtype=filter&now_time=1556448628
温馨三房 满五红本 税少实惠 周边配套成熟 南北通透 带车位,高新小区,3室2厅2卫,4479 元/m²,江海区－中环广场－东宁路70号,96平方米,12.90万,2013年,东,,普通住宅,中层(共18层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1653975004?from=filter&spread=commsearch_p&position=1650&kwtype=filter&now_time=1556448628
曙光东3楼3房2厅豪华装修，欧洲佬风格，格局司张。一个字爽,曙光东路161号小区,3室2厅1卫,4580 元/m²,开平市－幸福－曙光东路161号,100平方米,13.74万,1999年,南,,普通住宅,中层(共7层),豪华装修,70年,无,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1646702641?from=filter&spread=commsearch_p&position=1651&kwtype=filter&now_time=1556448628
北新区新紫茶学位房 带50平方大露台 全屋豪装送全新家私电器,绿茵高尔夫,3室2厅2卫,14672 元/m²,蓬江区－滨江新区－江侨路,122平方米,53.70万,2014年,南,,普通住宅,低层(共18层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1605029669?from=filter&spread=commsearch_p&position=1652&kwtype=filter&now_time=1556448628
十二万首期做业主 中心花园秒杀盘低首期 拎包入住不是梦,中心花园,3室2厅2卫,5444 元/m²,新会区－信合大厦－中心南路,108平方米,17.64万,2001年,南北,,普通住宅,低层(共7层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1658888140?from=filter&spread=commsearch_p&position=1653&kwtype=filter&now_time=1556448628
外海轻轨站旁 首付12万买精装3房 业主保养好 带家私电急卖,石塘新村8号,3室2厅2卫,4124 元/m²,江海区－中环广场－前进路1号,97平方米,12.00万,2009年,南,,普通住宅,中层(共11层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1656201838?from=filter&spread=commsearch_p&position=1654&kwtype=filter&now_time=1556448628
滨江新区单价1万 珠江二期电梯大三房 仅105万 朝南采光好,珠江御景山庄,3室2厅2卫,10714 元/m²,蓬江区－滨江新区－中心路,98平方米,31.50万,2016年,南,,普通住宅,低层(共16层),毛坯,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1667431679?from=filter&spread=commsearch_p&position=1655&kwtype=filter&now_time=1556448628
市中心配套成熟 怡福学位 首付18万温馨精装修2房 直接入住,怡兴苑,2室2厅2卫,6988 元/m²,蓬江区－育德－乐美路,83平方米,17.40万,2002年,南北,,普通住宅,高层(共8层),精装修,70年,无,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1563385967?from=filter&spread=commsearch_p&position=1656&kwtype=filter&now_time=1556448628
东区学位 颐景蓝天外围侨兴北 业主装修花了30万 拎包入住,侨兴北路小区,3室2厅2卫,8140 元/m²,新会区－电大－侨兴北路,129平方米,31.50万,2008年,南北,,普通住宅,中层(共8层),豪华装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1668643482?from=filter&spread=commsearch_p&position=1657&kwtype=filter&now_time=1556448628
碧辉园湖边向南独立别墅大花园,碧辉园(别墅),6室2厅5卫,12008 元/m²,蓬江区－乐宜居－杜阮北路,312.3平方米,112.50万,2005年,南,,别墅,共3层,精装修,70年,无,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1645849369?from=filter&spread=commsearch_p&position=1658&kwtype=filter&now_time=1556448628
急降3万，市区14年电梯三房，首付20万！拎包入住金域华府,山湖雅苑,3室2厅1卫,9546 元/m²,蓬江区－杜阮－杜阮南路38号,90.1平方米,25.80万,2014年,南,,普通住宅,中层(共33层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1672349019?from=filter&spread=commsearch_p&position=1659&kwtype=filter&now_time=1556448628
华茵桂语 中层电梯 仅售115万 首付30万 范萝岗学位,华茵桂语,3室2厅2卫,12366 元/m²,蓬江区－滨江新区－北环路,93平方米,34.50万,2016年,北,,普通住宅,低层(共20层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1648167267?from=filter&spread=commsearch_p&position=1660&kwtype=filter&now_time=1556448628
首付27万 单价1万出头 公立学位 健康中层 海伦湾朝南户型,海伦湾,3室2厅2卫,10673 元/m²,江海区－外海－江海五路,104平方米,33.30万,2015年,南,,普通住宅,中层(共31层),毛坯,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1664261436?from=filter&spread=commsearch_p&position=1661&kwtype=filter&now_time=1556448628
